EventID,"actor_name","attack_enterprise_technique","attack_ics_technique",count,"enterprise_ttp"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",XENOTIME,"T1059.005 Visual Basic","T0853 Scripting",1,"T1059.005"
"7|Image loaded.|sysmon",XENOTIME,"T1059.005 Visual Basic","T0853 Scripting",1,"T1059.005"
"8|CreateRemoteThread.|sysmon",XENOTIME,"T1059.005 Visual Basic","T0853 Scripting",1,"T1059.005"
"1|Process Creation.|sysmon",CHERNOVITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4103|Module logging.|powershell",CHERNOVITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"1|Process Creation.|sysmon",CHRYSENE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4103|Module logging.|powershell",CHRYSENE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHRYSENE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"8|CreateRemoteThread.|sysmon",CHRYSENE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"1|Process Creation.|sysmon",COVELLITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4103|Module logging.|powershell",COVELLITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"8|CreateRemoteThread.|sysmon",COVELLITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"1|Process Creation.|sysmon",DYMALLOY,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4103|Module logging.|powershell",DYMALLOY,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",DYMALLOY,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"8|CreateRemoteThread.|sysmon",DYMALLOY,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"1|Process Creation.|sysmon",HEXANE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4103|Module logging.|powershell",HEXANE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",HEXANE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"8|CreateRemoteThread.|sysmon",HEXANE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"1|Process Creation.|sysmon",KAMACITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4103|Module logging.|powershell",KAMACITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"8|CreateRemoteThread.|sysmon",KAMACITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"1|Process Creation.|sysmon",MAGNALLIUM,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4103|Module logging.|powershell",MAGNALLIUM,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",MAGNALLIUM,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"8|CreateRemoteThread.|sysmon",MAGNALLIUM,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"1|Process Creation.|sysmon",PARISITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4103|Module logging.|powershell",PARISITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",PARISITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"8|CreateRemoteThread.|sysmon",PARISITE,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"1|Process Creation.|sysmon",XENOTIME,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4103|Module logging.|powershell",XENOTIME,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",XENOTIME,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"8|CreateRemoteThread.|sysmon",XENOTIME,"T1059.006 Python","T0853 Scripting",1,"T1059.006"
"1|Process Creation.|sysmon",CHERNOVITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4103|Module logging.|powershell",CHERNOVITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4104|Script Block Logging.|powershell",CHERNOVITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"7|Image loaded.|sysmon",CHERNOVITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"1|Process Creation.|sysmon",CHRYSENE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4103|Module logging.|powershell",CHRYSENE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4104|Script Block Logging.|powershell",CHRYSENE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHRYSENE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"7|Image loaded.|sysmon",CHRYSENE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"8|CreateRemoteThread.|sysmon",CHRYSENE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"1|Process Creation.|sysmon",COVELLITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4103|Module logging.|powershell",COVELLITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4104|Script Block Logging.|powershell",COVELLITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"7|Image loaded.|sysmon",COVELLITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"8|CreateRemoteThread.|sysmon",COVELLITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"1|Process Creation.|sysmon",DYMALLOY,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4103|Module logging.|powershell",DYMALLOY,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4104|Script Block Logging.|powershell",DYMALLOY,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",DYMALLOY,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"7|Image loaded.|sysmon",DYMALLOY,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"8|CreateRemoteThread.|sysmon",DYMALLOY,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"1|Process Creation.|sysmon",HEXANE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4103|Module logging.|powershell",HEXANE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4104|Script Block Logging.|powershell",HEXANE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",HEXANE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"7|Image loaded.|sysmon",HEXANE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"8|CreateRemoteThread.|sysmon",HEXANE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"1|Process Creation.|sysmon",KAMACITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4103|Module logging.|powershell",KAMACITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4104|Script Block Logging.|powershell",KAMACITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"7|Image loaded.|sysmon",KAMACITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"8|CreateRemoteThread.|sysmon",KAMACITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"1|Process Creation.|sysmon",MAGNALLIUM,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4103|Module logging.|powershell",MAGNALLIUM,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4104|Script Block Logging.|powershell",MAGNALLIUM,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",MAGNALLIUM,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"7|Image loaded.|sysmon",MAGNALLIUM,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"8|CreateRemoteThread.|sysmon",MAGNALLIUM,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"1|Process Creation.|sysmon",PARISITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4103|Module logging.|powershell",PARISITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4104|Script Block Logging.|powershell",PARISITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",PARISITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"7|Image loaded.|sysmon",PARISITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"8|CreateRemoteThread.|sysmon",PARISITE,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"1|Process Creation.|sysmon",XENOTIME,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4103|Module logging.|powershell",XENOTIME,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4104|Script Block Logging.|powershell",XENOTIME,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",XENOTIME,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"7|Image loaded.|sysmon",XENOTIME,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"8|CreateRemoteThread.|sysmon",XENOTIME,"T1059.007 JavaScript","T0853 Scripting",1,"T1059.007"
"11|FileCreate.|sysmon",ALLANITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate|sysmon",ALLANITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",ALLANITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate.|sysmon",COVELLITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate|sysmon",COVELLITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate.|sysmon",DYMALLOY,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate|sysmon",DYMALLOY,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",DYMALLOY,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate.|sysmon",HEXANE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate|sysmon",HEXANE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",HEXANE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate.|sysmon",MAGNALLIUM,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate|sysmon",MAGNALLIUM,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",MAGNALLIUM,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate.|sysmon",PETROVITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate|sysmon",PETROVITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",PETROVITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate.|sysmon",STIBNITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate|sysmon",STIBNITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",STIBNITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate.|sysmon",TALONITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"11|FileCreate|sysmon",TALONITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",TALONITE,"T1566.001 Phishing: Spearphishing Attachment","T0865 Spearphishing Attachment",1,"T1566.001"
"1|Process Creation.|sysmon",CHERNOVITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"4103|Module logging.|powershell",CHERNOVITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"1|Process Creation.|sysmon",ELECTRUM,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"4103|Module logging.|powershell",ELECTRUM,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"1|Process Creation.|sysmon",KAMACITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"4103|Module logging.|powershell",KAMACITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"8|CreateRemoteThread.|sysmon",KAMACITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"1|Process Creation.|sysmon",KOSTOVITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"4103|Module logging.|powershell",KOSTOVITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",KOSTOVITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"8|CreateRemoteThread.|sysmon",KOSTOVITE,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"1|Process Creation.|sysmon",XENOTIME,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"4103|Module logging.|powershell",XENOTIME,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",XENOTIME,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"8|CreateRemoteThread.|sysmon",XENOTIME,"T1059.003 Windows Command Shell","T0807 Command-Line Interface",1,"T1059.003"
"1|Process Creation.|sysmon",CHERNOVITE,"T1059.004 Unix Shell","T0807 Command-Line Interface",1,"T1059.004"
"1|Process Creation.|sysmon",ELECTRUM,"T1059.004 Unix Shell","T0807 Command-Line Interface",1,"T1059.004"
"1|Process Creation.|sysmon",KAMACITE,"T1059.004 Unix Shell","T0807 Command-Line Interface",1,"T1059.004"
"1|Process Creation.|sysmon",KOSTOVITE,"T1059.004 Unix Shell","T0807 Command-Line Interface",1,"T1059.004"
"1|Process Creation.|sysmon",XENOTIME,"T1059.004 Unix Shell","T0807 Command-Line Interface",1,"T1059.004"
"4610|An authentication package has been loaded by the Local Security Authority.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1133 External Remote Services","T0822 External Remote Services",1,T1133
"4611|A trusted logon process has been registered with the Local Security Authority.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1133 External Remote Services","T0822 External Remote Services",1,T1133
"4614|A notification package has been loaded by the Security Account Manager.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1133 External Remote Services","T0822 External Remote Services",1,T1133
"4622|A security package has been loaded by the Local Security Authority.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1133 External Remote Services","T0822 External Remote Services",1,T1133
"4673|A privileged service was called.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1133 External Remote Services","T0822 External Remote Services",1,T1133
"4674|An operation was attempted on a privileged object.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1133 External Remote Services","T0822 External Remote Services",1,T1133
"4703|A token right was adjusted.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1133 External Remote Services","T0822 External Remote Services",1,T1133
"4610|An authentication package has been loaded by the Local Security Authority.|Microsoft-Windows-Security-Auditing",KAMACITE,"T1133 External Remote Services","T0822 External Remote Services",1,T1133
